ID,Entity,Category,Group,Layer,Component,Bin,Subbin,Attribution
75,John Cena,location_error,VisTxtCont,10,mlp,Context,Context_2/3,0.0
75,John Cena,location_error,VisTxtCont,10,mlp,Entity,Entity_0/1,0.002086639404296875
75,John Cena,location_error,VisTxtCont,10,mlp,Final,Final_0/1,0.00010162591934204102
75,John Cena,location_error,VisTxtCont,10,mlp,Query,Query_0/20,0.007526397705078125
75,John Cena,location_error,VisTxtCont,10,mlp,Query,Query_1/20,6.216764450073242e-05
75,John Cena,location_error,VisTxtCont,10,mlp,Query,Query_10/20,5.7220458984375e-06
75,John Cena,location_error,VisTxtCont,10,mlp,Query,Query_11/20,1.2278556823730469e-05
75,John Cena,location_error,VisTxtCont,10,mlp,Query,Query_12/20,2.6285648345947266e-05
75,John Cena,location_error,VisTxtCont,10,mlp,Query,Query_13/20,3.403425216674805e-05
75,John Cena,location_error,VisTxtCont,10,mlp,Query,Query_14/20,0.00010526180267333984
75,John Cena,location_error,VisTxtCont,10,mlp,Query,Query_15/20,3.0934810638427734e-05
75,John Cena,location_error,VisTxtCont,10,mlp,Query,Query_16/20,0.00025534629821777344
75,John Cena,location_error,VisTxtCont,10,mlp,Query,Query_17/20,0.0005712509155273438
75,John Cena,location_error,VisTxtCont,10,mlp,Query,Query_18/20,0.0008854866027832031
75,John Cena,location_error,VisTxtCont,10,mlp,Query,Query_19/20,7.82012939453125e-05
75,John Cena,location_error,VisTxtCont,10,mlp,Query,Query_2/20,8.237361907958984e-05
75,John Cena,location_error,VisTxtCont,10,mlp,Query,Query_3/20,5.793571472167969e-05
75,John Cena,location_error,VisTxtCont,10,mlp,Query,Query_4/20,0.0004603862762451172
75,John Cena,location_error,VisTxtCont,10,mlp,Query,Query_5/20,0.00055694580078125
75,John Cena,location_error,VisTxtCont,10,mlp,Query,Query_6/20,4.3511390686035156e-05
75,John Cena,location_error,VisTxtCont,10,mlp,Query,Query_7/20,0.0012388229370117188
75,John Cena,location_error,VisTxtCont,10,mlp,Query,Query_8/20,0.00046372413635253906
75,John Cena,location_error,VisTxtCont,10,mlp,Query,Query_9/20,0.00010454654693603516
75,John Cena,location_error,VisTxtCont,11,mlp,Context,Context_0/3,0.0
75,John Cena,location_error,VisTxtCont,11,mlp,Context,Context_1/3,0.0
75,John Cena,location_error,VisTxtCont,11,mlp,Context,Context_2/3,0.0
75,John Cena,location_error,VisTxtCont,11,mlp,Entity,Entity_0/1,0.002819061279296875
75,John Cena,location_error,VisTxtCont,11,mlp,Final,Final_0/1,0.00010639429092407227
75,John Cena,location_error,VisTxtCont,11,mlp,Query,Query_0/20,0.0035610198974609375
75,John Cena,location_error,VisTxtCont,11,mlp,Query,Query_1/20,6.35981559753418e-05
75,John Cena,location_error,VisTxtCont,11,mlp,Query,Query_10/20,1.9729137420654297e-05
75,John Cena,location_error,VisTxtCont,11,mlp,Query,Query_11/20,9.47713851928711e-06
75,John Cena,location_error,VisTxtCont,11,mlp,Query,Query_12/20,4.1484832763671875e-05
75,John Cena,location_error,VisTxtCont,11,mlp,Query,Query_13/20,8.225440979003906e-06
75,John Cena,location_error,VisTxtCont,11,mlp,Query,Query_14/20,9.292364120483398e-05
75,John Cena,location_error,VisTxtCont,11,mlp,Query,Query_15/20,8.344650268554688e-07
75,John Cena,location_error,VisTxtCont,11,mlp,Query,Query_16/20,1.901388168334961e-05
75,John Cena,location_error,VisTxtCont,11,mlp,Query,Query_17/20,0.0007081031799316406
75,John Cena,location_error,VisTxtCont,11,mlp,Query,Query_18/20,0.0004086494445800781
75,John Cena,location_error,VisTxtCont,11,mlp,Query,Query_19/20,9.334087371826172e-05
75,John Cena,location_error,VisTxtCont,11,mlp,Query,Query_2/20,0.0001055002212524414
75,John Cena,location_error,VisTxtCont,11,mlp,Query,Query_3/20,2.7239322662353516e-05
75,John Cena,location_error,VisTxtCont,11,mlp,Query,Query_4/20,0.0004897117614746094
75,John Cena,location_error,VisTxtCont,11,mlp,Query,Query_5/20,0.0003299713134765625
75,John Cena,location_error,VisTxtCont,11,mlp,Query,Query_6/20,0.0005517005920410156
75,John Cena,location_error,VisTxtCont,11,mlp,Query,Query_7/20,0.0011491775512695312
75,John Cena,location_error,VisTxtCont,11,mlp,Query,Query_8/20,0.0007567405700683594
75,John Cena,location_error,VisTxtCont,11,mlp,Query,Query_9/20,3.635883331298828e-06
75,John Cena,location_error,VisTxtCont,12,mlp,Context,Context_0/3,0.0
75,John Cena,location_error,VisTxtCont,12,mlp,Context,Context_1/3,0.0
75,John Cena,location_error,VisTxtCont,12,mlp,Context,Context_2/3,0.0
75,John Cena,location_error,VisTxtCont,12,mlp,Entity,Entity_0/1,0.002410888671875
75,John Cena,location_error,VisTxtCont,12,mlp,Final,Final_0/1,0.0001367330551147461
75,John Cena,location_error,VisTxtCont,12,mlp,Query,Query_0/20,0.0009055137634277344
